"project","release","commitHash","methodId","BOM","TACH","FCH","LCH","FRCH","WCH","WCD","CSB","CSBS","ACDF","LOC"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getForegroundColor()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getXORMode()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getBackgroundColor()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::restoreState()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::pushState()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","11"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setFont(Font)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getLineWidth()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getAdvanceWidth(char)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::restoreLocalState(State)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","6"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawString(String, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::fillOval(int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawPolygon(PointList)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawRoundRectangle(Rectangle, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getCharWidth(char)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setBackgroundColor(Color)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setForegroundColor(Color)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawRectangle(int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::clipRect(Rectangle)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::zoomTextPoint(int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","14"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::popState()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setClip(Rectangle)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getStringExtent(String)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setScale(float)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","6"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawLine(int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::zoomFillRect(int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawImage(Image, int, int, int, int, int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::zoomPointList(PointList)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::zoomRect(int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::translate(int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","11"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getFontMetrics()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawArc(int, int, int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::fillRoundRectangle(Rectangle, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getFont()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawFocus(int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getTextExtent(String)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setLineStyle(int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::fillArc(int, int, int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::zoomRect(Rectangle)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getLineStyle()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::fillPolygon(PointList)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getLocalFont()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::fillRectangle(int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getClip(Rectangle)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","10"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::fillString(String, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawImage(Image, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawText(String, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setLineWidth(int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::getCachedFont(FontData)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","8"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::drawOval(int, int, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setLocalFont(Font)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::setValues(float, float, float, Font)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","6"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/org/eclipse/draw2d/ZoomGraphics.java::fillText(String, int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/AllFigureZoomTest.java::propertyChange(PropertyChangeEvent)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/AllFigureZoomTest.java::main(String[])","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","34"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/AllFigureZoomTest.java::addAllFigure(IFigure)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","12"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ComposedZoomTest.java::main(String[])","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","14"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomFigure.java::paintFigure(Graphics)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","25"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomPanel.java::setZoom(float)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomPanel.java::createShape(int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","14"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomPanel.java::outlineShape(Graphics)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomPanel.java::paint(Graphics)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomTest.java::main(String[])","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","31"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomTest.java::propertyChange(PropertyChangeEvent)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomingPanel.java::translateToParent(Translatable)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomingPanel.java::getPreferredSize(int, int)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","6"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomingPanel.java::paintChildren(Graphics)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","8"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomingPanel.java::setZoom(float)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomingPanel.java::useLocalCoordinates()","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","6"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomingPanel.java::getClientArea(Rectangle)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","9"
"GEF","JunoSR0","10fb3c15ed25e62986ab148826b541384a7a35a9","org.eclipse.draw2d.test/zoom/zoom/test/ZoomingPanel.java::translateFromParent(Translatable)","134","0","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/AnimationModel.java::getValue()","4","2","135","135","1","2,0000","0,1818","2","0,1818","0,1818","11"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/AnimationModel.java::start()","4","4","135","135","1","4,0000","0,5000","4","0,5000","0,5000","8"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/Dock.java::paintFigure(Graphics)","4","2","135","135","1","2,0000","0,0952","2","0,0952","0,0952","21"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/Dock.java::setContents(IFigure)","4","6","135","135","1","6,0000","0,4615","6","0,8571","0,4615","13"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/Dock.java::maximizeDockIfMinimized()","4","2","135","135","1","2,0000","0,1053","2","0,1053","0,1053","19"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/Dock.java::setTitle(String)","4","5","135","135","1","5,0000","0,6250","5","1,6667","0,6250","8"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/Dock.java::getHost()","4","5","135","135","1","5,0000","0,6250","5","1,6667","0,6250","8"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/Dock.java::findMouseEventTargetAt(int, int)","4","3","135","135","1","3,0000","0,3333","3","0,5000","0,3333","9"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/Dock.java::setHost(IFigure)","4","10","135","135","1","10,0000","0,6250","10","0,8333","0,6250","16"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/DockLocator.java::relocate(IFigure)","4","2","135","135","1","2,0000","0,1250","2","0,1429","0,1250","16"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/ScrollableThumbnail.java::setScales(float, float)","4","7","135","135","1","7,0000","0,5385","7","1,1667","0,5385","13"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/ScrollableThumbnail.java::setViewport(Viewport)","4","5","135","135","1","5,0000","0,2500","5","0,3333","0,2500","20"
"GEF","JunoSR0","ba294de6d1f6d0604f7bed6f64dbd46488b4e299","org.eclipse.draw2d/src/org/eclipse/draw2d/parts/TabBorder.java::calculateInsets(IFigure)","4","5","135","135","1","5,0000","1,2500","5","1,0000","1,2500","4"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageCache.java::checkin(Image)","4","8","136","136","1","8,0000","0,4211","8","0,5333","0,4211","19"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageCache.java::checkinCheckout(Image, Dimension, Object)","4","10","136","136","1","10,0000","0,6250","10","1,6667","0,6250","16"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageCache.java::checkout(Dimension, Object)","4","31","136","136","1","31,0000","0,7209","31","0,6739","0,7209","43"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::checkout(Dimension, Object)","4","8","136","136","1","8,0000","0,5000","8","1,0000","0,5000","16"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::checkin(Image)","4","7","35","136","2","7,0000","0,4667","11","1,8333","0,4833","15"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::fits(Dimension, Image)","4","7","120","136","2","7,0000","0,4667","9","1,1250","0,3583","15"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::toString()","4","3","136","136","1","3,0000","0,2500","3","0,3333","0,2500","12"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::getStatistic()","4","7","136","136","1","7,0000","0,7000","7","1,4000","0,7000","10"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::timeSinceLastUse()","4","5","136","136","1","5,0000","0,5000","5","1,0000","0,5000","10"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::dispose()","4","4","136","136","1","4,0000","0,6667","4","1,0000","0,6667","6"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::merge(ImageInfo)","4","8","136","136","1","8,0000","0,4706","8","0,7273","0,4706","17"
"GEF","JunoSR0","280c8f0dcbfd2e7e35e1786dae76354c3da32148","org.eclipse.draw2d/src/org/eclipse/draw2d/util/ImageInfo.java::isCheckedIn()","4","4","136","136","1","4,0000","0,5714","4","1,3333","0,5714","7"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbsoluteBendpoint.java::getLocation()","4","2","54","137","2","2,0000","0,2500","6","0,7500","0,3750","8"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractBorder.java::getPreferredSize(IFigure)","4","2","43","137","3","2,0000","0,3333","11","1,5714","0,5278","6"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractBorder.java::getPaintRectangle(IFigure, Insets)","4","6","54","137","2","6,0000","0,4615","22","1,6923","0,8462","13"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractConnectionAnchor.java::getReferencePoint()","4","8","54","137","2","8,0000","0,4444","11","0,6471","0,3056","18"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractConnectionAnchor.java::getOwner()","4","5","54","137","2","5,0000","0,5000","7","0,6364","0,3409","10"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractConnectionAnchor.java::ancestorMoved(IFigure)","4","2","54","137","2","2,0000","0,2000","5","0,5556","0,2500","10"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractConnectionAnchor.java::setOwner(IFigure)","4","5","54","137","2","5,0000","0,5556","7","0,7000","0,3778","9"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractConnectionAnchor.java::ancestorRemoved(IFigure)","4","1","54","137","2","1,0000","0,2000","5","2,5000","0,4333","5"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractConnectionAnchor.java::addAnchorListener(AnchorListener)","4","5","54","137","2","5,0000","0,3571","7","0,4667","0,2452","14"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractConnectionAnchor.java::ancestorAdded(IFigure)","4","1","54","137","2","1,0000","0,2000","5","2,5000","0,4333","5"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractConnectionAnchor.java::removeAnchorListener(AnchorListener)","4","9","54","137","2","9,0000","0,6923","11","0,7857","0,4176","13"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractHintLayout.java::calculatePreferredSize(IFigure)","63","2","79","137","2","2,0000","0,5000","3","1,0000","0,3750","4"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractHintLayout.java::getPreferredSize(IFigure, int, int)","63","2","137","137","1","2,0000","0,2500","2","0,2500","0,2500","8"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractHintLayout.java::getMinimumSize(IFigure)","63","2","137","137","1","2,0000","0,4000","2","0,4000","0,4000","5"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractLabeledBorder.java::setLabel(String)","4","3","137","137","1","3,0000","0,3750","3","0,6000","0,3750","8"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractLabeledBorder.java::invalidate()","4","8","137","137","1","8,0000","1,0000","8","0,8000","1,0000","8"
"GEF","JunoSR0","bc7cafd18e5acce5fa3d23182190882a62bae78c","org.eclipse.draw2d/src/org/eclipse/draw2d/AbstractLabeledBorder.java::calculateInsets(IFigure)","4","7","54","137","2","7,0000","1,0000","12","12,0000","0,9167","7"
