"project","release","commit_index","commitHash","methodId","BOM","TACH","CHD","FCH","LCH","FRCH","WCH","WCD","CSB","CSBS","ACDF","LOC"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/BufferedContent.java::addContentChangeListener(IContentChangeListener)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/BufferedContent.java::discardBuffer()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/BufferedContent.java::setContent(byte[])","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/BufferedContent.java::getContent()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","10"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/BufferedContent.java::getContents()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/BufferedContent.java::fireContentChanged()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/BufferedContent.java::createStream()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/BufferedContent.java::removeContentChangeListener(IContentChangeListener)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::getRightImage(Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setAncestorImage(Image)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::getImage(Image, int)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","18"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::getLeftLabel(Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::addPropertyChangeListener(IPropertyChangeListener)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::getLeftImage(Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setAncestorLabel(String)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::fireChange(String, Object, Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","12"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::dispose()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","2"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setProperty(String, Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","6"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setLeftLabel(String)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::isLeftEditable()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::getRightLabel(Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setLeftEditable(boolean)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::getProperty(String)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setLeftImage(Image)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::getAncestorImage(Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::removePropertyChangeListener(IPropertyChangeListener)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setRightLabel(String)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::getAncestorLabel(Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setRightEditable(boolean)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::setRightImage(Image)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareConfiguration.java::isRightEditable()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::setTitle(String)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getTitleImage()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::findContentViewer(Viewer, ICompareInput, Composite)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","16"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getPersistable()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::setDirty(boolean)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getViewer(Viewer, Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getName()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::prepareInput(IProgressMonitor)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","2"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getElement(ISelection)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","8"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::selectionChanged(SelectionChangedEvent)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","12"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::isSaveNeeded()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::run(IProgressMonitor)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getTitle()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::handleEvent(Event)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getCompareConfiguration()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::exists()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::contributeToToolBar(ToolBarManager)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","6"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::setFocus()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","11"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::save(IProgressMonitor)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","2"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getImageDescriptor()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getAdapter(Class)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::setMessage(String)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::createContents(Composite)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","128"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::createDiffViewer(Composite)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::widgetDisposed(DisposeEvent)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::addPropertyChangeListener(IPropertyChangeListener)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::findStructureViewer(Viewer, ICompareInput, Composite)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::propertyChange(PropertyChangeEvent)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::removePropertyChangeListener(IPropertyChangeListener)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::doubleClick(DoubleClickEvent)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","10"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getToolTipText()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getCompareResult()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareEditorInput.java::getMessage()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::getResourceBundle()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::openCompareEditor(CompareEditorInput)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::openCompareDialog(CompareEditorInput)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","5"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::getImage(IAdaptable)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::findStructureViewer(Viewer, ICompareInput, Composite, CompareConfiguration)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::disposeOnShutdown(Image)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::getImage(String)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::registerImageDescriptor(String, ImageDescriptor)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::findContentViewer(Viewer, ICompareInput, Composite, CompareConfiguration)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/CompareUI.java::getPlugin()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::getTargetLabel(ITypedElement, ITypedElement)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::getViewer(Viewer, Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::handleMemberSelect(Widget)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","14"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::getInitialSize()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","17"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::addEdition(Pair)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","42"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::end()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","9"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::getContent()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::getTarget()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::selectEdition(ITypedElement, ITypedElement[], Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","77"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::getEditionLabel(ITypedElement, ITypedElement)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","9"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::createDialogArea(Composite)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","59"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::widgetSelected(SelectionEvent)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::getEdition()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::handleDefaultSelected()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::feedInput(Widget)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","23"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::run()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::internalSort(IModificationDate[], int, int)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","22"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::getItem()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::setContent(String)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::addMemberEdition(Pair)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","17"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::selectEdition2(ITypedElement, int, IModificationDate[], Object)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","64"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::widgetDisposed(DisposeEvent)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","6"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::widgetDefaultSelected(SelectionEvent)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::setAddMode(boolean)","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/HistoryItem.java::getImage()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/HistoryItem.java::getName()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/HistoryItem.java::getType()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/HistoryItem.java::getModificationDate()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","1","7e3be1fe036be304c22583c9bf88abb0dfe9fa9d","bundles/org.eclipse.compare/compare/org/eclipse/compare/HistoryItem.java::getContents()","1","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
