release,feature,Mean LOC,Normalized Mean LOC
JunoSR2,Mylyn,8.121578467153284,15.032485446440406
JunoSR2,PDE,9.60749983667603,94.02723466048089
JunoSR2,PTP,8.803118415507797,64.44167990406127
JunoSR2,RAP,8.795673195520253,77.55471807494226
JunoSR2,Scout,8.2150061500615,95.18359920749536
JunoSR2,Subversive,10.771289537712896,0.0
JunoSR2,WebTools,8.211718491868277,37.12821378378869
JunoSR2,Window Builder,12.999174148173802,0.20002494170666502
KeplerPostRC4,BIRT,13.1370588823353,98.63440489299852
KeplerPostRC4,CDT,9.899387943321875,20.570018117566455
KeplerPostRC4,CVS,9.378177345671782,4.332604837329228
KeplerPostRC4,DataTools,12.984962406015038,83.15493166413572
KeplerPostRC4,EclipseLink,8.676083328619109,20.36955245034171
KeplerPostRC4,EGit,12.323412038576654,28.931660319673142
KeplerPostRC4,EMF,12.520294771318284,47.416462725540235
KeplerPostRC4,GEF,7.7985174600339375,16.86604496810706
KeplerPostRC4,GMF Runtime,9.099404001702853,12.428107980270566
KeplerPostRC4,JDT,19.597878646077056,61.63539362293926
KeplerPostRC4,m2e,8.593102526400214,77.08935892379154
KeplerPostRC4,Mylyn,7.905843013023583,4.258900157231024
KeplerPostRC4,PDE,9.652845026484256,94.47102158479035
KeplerPostRC4,PTP,9.04235145385588,100.0
KeplerPostRC4,RAP,8.767780904327577,67.13021080663053
KeplerPostRC4,Scout,8.245668865995293,97.96249713792426
KeplerPostRC4,Subversive,10.846310715609937,4.388794854293016
KeplerPostRC4,WebTools,8.177917845503707,34.36851967404461
KeplerPostRC4,Window Builder,12.998534896110815,0.10942212985004696
KeplerSR0,BIRT,13.142724108112903,98.80687597213736
KeplerSR0,CDT,9.89438839555535,18.679696822071882
KeplerSR0,CVS,9.37884998243354,4.40040462706551
KeplerSR0,DataTools,13.13953488372093,84.14480467407492
KeplerSR0,EclipseLink,8.676649198411635,20.46691566781098
KeplerSR0,EGit,12.359701492537313,36.120408004012354
KeplerSR0,EMF,12.521442495126706,47.7412421877639
KeplerSR0,GEF,7.7985174600339375,16.86604496810706
KeplerSR0,GMF Runtime,9.099404001702853,12.428107980270566
KeplerSR0,JDT,19.61233045195489,63.82299957153804
KeplerSR0,m2e,8.585119126846799,76.65465099776262
KeplerSR0,Mylyn,7.883639768471229,3.1500951634160423
KeplerSR0,PDE,9.687655860349127,94.81171026552747
KeplerSR0,PTP,9.033183900204659,98.63738382675854
KeplerSR0,RAP,8.760554169593334,64.42927999234692
KeplerSR0,Scout,8.249413122955552,98.30183132933519
KeplerSR0,Subversive,10.847822057460611,4.477209479646165
KeplerSR0,WebTools,8.156611362493715,32.62892644177818
KeplerSR0,Window Builder,12.998668122852347,0.12830469292056135
KeplerSR1,BIRT,13.146591536846758,98.92461525268953
KeplerSR1,CDT,9.89313005415832,18.203919881658543
KeplerSR1,CVS,9.379201311628997,4.435817567502999
KeplerSR1,DataTools,13.146703806870939,84.19071403414887
KeplerSR1,EclipseLink,8.619984455455164,10.717213944585758
KeplerSR1,EGit,12.347514262428687,33.706182584228586
KeplerSR1,EMF,12.524025544176629,48.4721857084741
KeplerSR1,GEF,7.7985174600339375,16.86604496810706
KeplerSR1,GMF Runtime,9.099404001702853,12.428107980270566
KeplerSR1,JDT,19.614730534774175,64.18630610201475
KeplerSR1,m2e,8.5805337936529,76.4049728162393
KeplerSR1,Mylyn,7.846641906530486,1.3024636614685239
KeplerSR1,PDE,9.639634643614418,94.34173344623474
KeplerSR1,PTP,9.024971734749053,97.41677144826949
KeplerSR1,RAP,8.731237927169532,53.472583028465095
KeplerSR1,Scout,8.235186176313174,97.01247285677881
KeplerSR1,Subversive,10.849888806523351,4.598115841102079
KeplerSR1,WebTools,8.349638464866201,48.38885457133872
KeplerSR1,Window Builder,12.998614884662512,0.12075910961075814
LunaSR0,BIRT,13.166818666285751,99.54040621657589
LunaSR0,CDT,9.867699793919256,8.588777727854827
LunaSR0,CVS,9.379201311628997,4.435817567502999
LunaSR0,DataTools,13.146703806870939,84.19071403414887
LunaSR0,EclipseLink,8.621494845006293,10.97709066582482
LunaSR0,EGit,12.177362378569326,0.0
LunaSR0,EMF,12.582747566816005,65.08916863898875
LunaSR0,GEF,7.799589175672055,16.92150327249199
LunaSR0,GMF Runtime,9.10017026106697,16.727569348813258
LunaSR0,JDT,19.82929118061061,96.66488691985779
LunaSR0,m2e,8.592084842214176,77.03394451306272
LunaSR0,Mylyn,7.9251204093919325,5.221591592285764
LunaSR0,PDE,9.95029646660213,97.38213652993905
LunaSR0,PTP,9.018523864511163,96.45839448061008
LunaSR0,RAP,8.697387038958588,40.8211006616653
LunaSR0,Scout,8.062934232715008,81.40163881941447
LunaSR0,Subversive,10.928873368866018,9.218771641172584
LunaSR0,WebTools,8.350420219997527,48.45268190197358
LunaSR0,Window Builder,12.998748068829578,0.13963563849442778
z20140806,BIRT,13.166818666285751,99.54040621657589
z20140806,CDT,9.867699793919256,8.588777727854827
z20140806,CVS,9.379201311628997,4.435817567502999
z20140806,DataTools,13.146703806870939,84.19071403414887
z20140806,EclipseLink,8.621494845006293,10.97709066582482
z20140806,EGit,12.177362378569326,0.0
z20140806,EMF,12.582747566816005,65.08916863898875
z20140806,GEF,7.799589175672055,16.92150327249199
z20140806,GMF Runtime,9.10017026106697,16.727569348813258
z20140806,JDT,19.82929118061061,96.66488691985779
z20140806,m2e,8.592084842214176,77.03394451306272
z20140806,Mylyn,7.9251204093919325,5.221591592285764
z20140806,PDE,9.95029646660213,97.38213652993905
z20140806,PTP,9.018523864511163,96.45839448061008
z20140806,RAP,8.697387038958588,40.8211006616653
z20140806,Scout,8.062934232715008,81.40163881941447
z20140806,Subversive,10.928873368866018,9.218771641172584
z20140806,WebTools,8.350420219997527,48.45268190197358
z20140806,Window Builder,12.998748068829578,0.13963563849442778
z20140805-2300,BIRT,13.166818666285751,99.54040621657589
z20140805-2300,CDT,9.867699793919256,8.588777727854827
z20140805-2300,CVS,9.379201311628997,4.435817567502999
z20140805-2300,DataTools,13.146703806870939,84.19071403414887
z20140805-2300,EclipseLink,8.621494845006293,10.97709066582482
z20140805-2300,EGit,12.177362378569326,0.0
z20140805-2300,EMF,12.582747566816005,65.08916863898875
z20140805-2300,GEF,7.799589175672055,16.92150327249199
z20140805-2300,GMF Runtime,9.10017026106697,16.727569348813258
z20140805-2300,JDT,19.82929118061061,96.66488691985779
z20140805-2300,m2e,8.592084842214176,77.03394451306272
z20140805-2300,Mylyn,7.9251204093919325,5.221591592285764
z20140805-2300,PDE,9.95029646660213,97.38213652993905
z20140805-2300,PTP,9.018523864511163,96.45839448061008
z20140805-2300,RAP,8.697387038958588,40.8211006616653
z20140805-2300,Scout,8.062934232715008,81.40163881941447
z20140805-2300,Subversive,10.928873368866018,9.218771641172584
z20140805-2300,WebTools,8.350420219997527,48.45268190197358
z20140805-2300,Window Builder,12.998748068829578,0.13963563849442778
LunaRC4,BIRT,13.160293278307064,99.34174851948407
LunaRC4,CDT,9.87069748021204,9.722198289291324
LunaRC4,CVS,9.390582041532612,5.582961372867039
LunaRC4,DataTools,13.146703806870939,84.19071403414887
LunaRC4,EclipseLink,8.624941689762094,11.570152709380615
LunaRC4,EGit,12.193816537844539,3.2594813775833127
LunaRC4,EMF,12.594465428197024,68.40505412451293
LunaRC4,GEF,7.806566738044254,17.282572724256312
LunaRC4,GMF Runtime,9.099879406966021,15.09559455089414
LunaRC4,JDT,19.840199367701143,98.31608644256093
LunaRC4,m2e,8.578233927188226,76.27974168201972
LunaRC4,Mylyn,7.833403273185061,0.6413412417212242
LunaRC4,PDE,9.95029646660213,97.38213652993905
LunaRC4,PTP,9.01948426825748,96.6011437600102
LunaRC4,RAP,8.68921880523153,37.768292584021694
LunaRC4,Scout,8.05481200301057,80.66553809810631
LunaRC4,Subversive,10.92997610733321,9.283282663874576
LunaRC4,WebTools,8.352756002715882,48.64338966951029
LunaRC4,Window Builder,12.999174258164189,0.20004053092237198
LunaSR2,BIRT,13.161206887103669,99.36956225564339
LunaSR2,CDT,9.863247244493511,6.9052756609115
LunaSR2,CVS,9.380510713237452,4.567801364376748
LunaSR2,DataTools,13.146703806870939,84.19071403414887
LunaSR2,EclipseLink,8.557696583413621,0.0
LunaSR2,EGit,12.262844166903207,16.933487304728814
LunaSR2,EMF,12.608489383449367,72.37351117984299
LunaSR2,GEF,7.807476135248461,17.32963150101008
LunaSR2,GMF Runtime,9.10085037599269,20.54367651336341
LunaSR2,JDT,19.82231477492141,95.60885096735832
LunaSR2,m2e,8.615148413510747,78.28979011844311
LunaSR2,Mylyn,7.820560747663551,0.0
LunaSR2,PDE,9.95029646660213,97.38213652993905
LunaSR2,PTP,8.535205670000662,24.620561431856743
LunaSR2,RAP,8.65972914213244,26.746781113596356
LunaSR2,Scout,7.696834278418266,48.222764269554446
LunaSR2,Subversive,10.930117388114454,9.29154769493794
LunaSR2,WebTools,8.351682240108552,48.55572104001869
LunaSR2,Window Builder,12.997762863534676,0.0
S201504150911,BIRT,13.154505076142131,99.16553357009823
S201504150911,CDT,9.844984076433121,0.0
S201504150911,CVS,9.380510713237452,4.567801364376748
S201504150911,DataTools,13.146703806870939,84.19071403414887
S201504150911,EclipseLink,8.55987669278195,0.3751083117334833
S201504150911,EGit,12.495337666007346,62.98921206489374
S201504150911,EMF,12.610658029190043,72.9871880873374
S201504150911,GEF,7.807476135248461,17.32963150101008
S201504150911,GMF Runtime,9.100990934008012,21.332343882680178
S201504150911,JDT,19.837631738147547,97.92741794446962
S201504150911,m2e,8.615650172612199,78.31711164442949
S201504150911,Mylyn,7.833828919161884,0.6625975217926255
S201504150911,PDE,9.93216043379601,97.20464175591246
S201504150911,PTP,8.520606660072536,22.450642629284022
S201504150911,RAP,8.643073539642288,20.52189094529465
S201504150911,Scout,7.762068582843192,54.134813089717994
S201504150911,Subversive,10.930117388114454,9.29154769493794
S201504150911,WebTools,8.35324411002837,48.68324177354015
S201504150911,Window Builder,12.997762863534676,0.0
Mars.1,BIRT,13.151341310167732,99.06921646762642
Mars.1,CDT,9.847522347369432,0.9597163240983718
Mars.1,CVS,9.380510713237452,4.567801364376748
Mars.1,DataTools,13.146703806870939,84.19071403414887
Mars.1,EclipseLink,8.569548456303846,2.0392261486129057
Mars.1,EGit,12.414785781862413,47.032312541307526
Mars.1,EMF,12.61229250612119,73.44970749733753
Mars.1,GEF,7.743809868064341,14.035079197236882
Mars.1,GMF Runtime,9.100990934008012,21.332343882680178
Mars.1,JDT,19.84996509709354,99.79434929025015
Mars.1,m2e,8.627258844489692,78.94922101613898
Mars.1,Mylyn,8.032372336367105,10.577631874864421
Mars.1,PDE,10.147251906149725,99.30971140860873
Mars.1,PTP,8.522453016815035,22.7250752265307
Mars.1,RAP,8.588164224186151,0.0
Mars.1,Scout,7.791317037577526,56.78553948019758
Mars.1,Subversive,10.927916360968451,9.162785965472814
Mars.1,WebTools,8.361484403895943,49.35603040023155
Mars.1,Window Builder,12.998508218119822,0.10564099070537862
Neon,BIRT,13.174613219281209,99.77770213721618
Neon,CDT,9.891905240849168,17.740819859533012
Neon,CVS,9.513038382654557,17.92619720530295
Neon,DataTools,13.146703806870939,84.19071403414887
Neon,EclipseLink,8.570988768617772,2.287045422404687
Neon,EGit,12.635817157169694,90.8174515827784
Neon,EMF,12.617855628781747,75.0239433655152
Neon,GEF,7.759822960888808,14.863712226762788
Neon,GMF Runtime,9.100990934008012,21.332343882680178
Neon,JDT,19.8342608425307,97.41715705625562
Neon,m2e,8.629330981479148,79.06205194325308
Neon,Mylyn,8.789993911828958,48.41239896547081
Neon,PDE,10.147251906149725,99.30971140860873
Neon,PTP,8.524057474294754,22.963553210333018
Neon,RAP,8.594307712848813,2.296076782445427
Neon,Scout,7.474179139565865,28.043993873211832
Neon,Subversive,10.941316706400146,9.94671616658327
Neon,WebTools,8.361529690918616,49.35972791324266
Neon,Window Builder,13.009200955379438,1.6211496894781505
OxygenPreRienaRemoval_9-8-2016,BIRT,13.175383877159309,99.80116390221913
OxygenPreRienaRemoval_9-8-2016,CDT,9.89554998967619,19.118893766653418
OxygenPreRienaRemoval_9-8-2016,CVS,9.529594286048827,19.594983142741672
OxygenPreRienaRemoval_9-8-2016,DataTools,13.146703806870939,84.19071403414887
OxygenPreRienaRemoval_9-8-2016,EclipseLink,8.57341484349917,2.704474412950295
OxygenPreRienaRemoval_9-8-2016,EGit,12.670620212503088,97.71175161019404
OxygenPreRienaRemoval_9-8-2016,EMF,12.620604612627888,75.80184262024818
OxygenPreRienaRemoval_9-8-2016,GEF,7.759822960888808,14.863712226762788
OxygenPreRienaRemoval_9-8-2016,GMF Runtime,9.100990934008012,21.332343882680178
OxygenPreRienaRemoval_9-8-2016,JDT,19.849380761709657,99.70589698383478
OxygenPreRienaRemoval_9-8-2016,m2e,8.628786942005688,79.03242818840987
OxygenPreRienaRemoval_9-8-2016,Mylyn,8.789484986220966,48.38698379453526
OxygenPreRienaRemoval_9-8-2016,PDE,10.188254153308073,99.71099457079497
OxygenPreRienaRemoval_9-8-2016,PTP,8.525036236658321,23.109031216472626
OxygenPreRienaRemoval_9-8-2016,RAP,8.594388946982,2.326437350747114
OxygenPreRienaRemoval_9-8-2016,Scout,7.464957857060385,27.208288291041406
OxygenPreRienaRemoval_9-8-2016,Subversive,11.076360165447024,17.846859229976154
OxygenPreRienaRemoval_9-8-2016,WebTools,8.361529690918616,49.35972791324266
OxygenPreRienaRemoval_9-8-2016,Window Builder,13.009200955379438,1.6211496894781505
Neon.1,BIRT,13.175383877159309,99.80116390221913
Neon.1,CDT,9.888603187357708,16.492318529960357
Neon.1,CVS,9.529594286048827,19.594983142741672
Neon.1,DataTools,13.146703806870939,84.19071403414887
Neon.1,EclipseLink,8.573454064183036,2.711222700317613
Neon.1,EGit,12.682171499074645,100.0
Neon.1,EMF,12.620604612627888,75.80184262024818
Neon.1,GEF,7.759822960888808,14.863712226762788
Neon.1,GMF Runtime,9.100990934008012,21.332343882680178
Neon.1,JDT,19.851323670897862,100.0
Neon.1,m2e,8.630655129789863,79.1341537793261
Neon.1,Mylyn,8.804932497076646,49.1584150661407
Neon.1,PDE,10.187228585584798,99.70095748532883
Neon.1,PTP,8.525036236658321,23.109031216472626
Neon.1,RAP,8.593851492636917,2.125568347623316
Neon.1,Scout,7.470278578290106,27.690494148004134
Neon.1,Subversive,11.306006357704534,31.281332736523193
Neon.1,WebTools,8.361529690918616,49.35972791324266
Neon.1,Window Builder,13.009200955379438,1.6211496894781505
Neon.1a,BIRT,13.175374314347717,99.8008727737629
Neon.1a,CDT,9.863714946849539,7.082113199992995
Neon.1a,CVS,9.537533669047898,20.395249391297785
Neon.1a,DataTools,13.146703806870939,84.19071403414887
Neon.1a,EclipseLink,8.573332285074098,2.690269459796044
Neon.1a,EGit,12.67593278972078,98.76414488161005
Neon.1a,EMF,12.620604612627888,75.80184262024818
Neon.1a,GEF,7.759822960888808,14.863712226762788
Neon.1a,GMF Runtime,9.100990934008012,21.332343882680178
Neon.1a,JDT,19.818410299899778,95.01782083204651
Neon.1a,m2e,8.630655129789863,79.1341537793261
Neon.1a,Mylyn,8.804932497076646,49.1584150661407
Neon.1a,PDE,10.182097052207192,99.6507358978954
Neon.1a,PTP,8.525036236658321,23.109031216472626
Neon.1a,RAP,8.593851492636917,2.125568347623316
Neon.1a,Scout,7.479586761048402,28.53407531866541
Neon.1a,Subversive,11.306006357704534,31.281332736523193
Neon.1a,WebTools,8.361529690918616,49.35972791324266
Neon.1a,Window Builder,13.009200955379438,1.6211496894781505
Neon.2,BIRT,13.172981339379142,99.72802148920967
Neon.2,CDT,9.858739379149979,5.200858730813169
Neon.2,CVS,9.549616532989871,21.613166224355016
Neon.2,DataTools,13.146703806870939,84.19071403414887
Neon.2,EclipseLink,8.589658588126527,5.499363381327442
Neon.2,EGit,12.680528375733855,99.67450601147125
Neon.2,EMF,12.620604612627888,75.80184262024818
Neon.2,GEF,7.759822960888808,14.863712226762788
Neon.2,GMF Runtime,9.100990934008012,21.332343882680178
Neon.2,JDT,19.526266754823585,50.79532279574982
Neon.2,m2e,8.63499320400346,79.37036834327648
Neon.2,Mylyn,8.710426867339226,44.438910493311404
Neon.2,PDE,10.20569933120093,99.88172804602895
Neon.2,PTP,8.525036236658321,23.109031216472626
Neon.2,RAP,8.593296114237416,1.9180003811818849
Neon.2,Scout,7.477317405111145,28.32840832781346
Neon.2,Subversive,11.306006357704534,31.281332736523193
Neon.2,WebTools,8.361529690918616,49.35972791324266
Neon.2,Window Builder,13.047582332856042,7.061039403813567
Neon.3,BIRT,13.173012793967002,99.72897908682803
Neon.3,CDT,9.852783461511324,2.9489354624839965
Neon.3,CVS,9.584211142322097,25.10020019586186
Neon.3,DataTools,13.146703806870939,84.19071403414887
Neon.3,EclipseLink,8.58205057180167,4.190332650705977
Neon.3,EGit,12.60777683854607,85.26281370389944
Neon.3,EMF,12.617426283778581,74.90244859629162
Neon.3,GEF,7.759822960888808,14.863712226762788
Neon.3,GMF Runtime,9.101061213015672,21.726677567338562
Neon.3,JDT,19.536952227011493,52.412809407420326
Neon.3,m2e,8.635487458297295,79.39728122137643
Neon.3,Mylyn,8.659286476980089,41.8850170710166
Neon.3,PDE,10.20569933120093,99.88172804602895
Neon.3,PTP,8.525036236658321,23.109031216472626
Neon.3,RAP,8.593296114237416,1.9180003811818849
Neon.3,Scout,7.499079393135955,30.300651869929514
Neon.3,Subversive,11.306508281746696,31.310695667301335
Neon.3,WebTools,8.361622137992667,49.36727586492885
Neon.3,Window Builder,13.049479596894102,7.32994343500198
Neon.3_respin,BIRT,13.173098089643974,99.73157581254219
Neon.3_respin,CDT,9.852963743639041,3.01709985677229
Neon.3_respin,CVS,9.584211142322097,25.10020019586186
Neon.3_respin,DataTools,13.146703806870939,84.19071403414887
Neon.3_respin,EclipseLink,8.585164201719424,4.726061948868234
Neon.3_respin,EGit,12.553170966964071,74.44568117520481
Neon.3_respin,EMF,12.617849718992995,75.02227103110961
Neon.3_respin,GEF,7.759822960888808,14.863712226762788
Neon.3_respin,GMF Runtime,9.101061213015672,21.726677567338562
Neon.3_respin,JDT,19.476314149179306,43.233872124519365
Neon.3_respin,m2e,8.635487458297295,79.39728122137643
Neon.3_respin,Mylyn,8.661029711668183,41.9720722454526
Neon.3_respin,PDE,10.177083638279809,99.60167032872405
Neon.3_respin,PTP,8.525036236658321,23.109031216472626
Neon.3_respin,RAP,8.593296114237416,1.9180003811818849
Neon.3_respin,Scout,7.500827114656472,30.45904422261012
Neon.3_respin,Subversive,11.306508281746696,31.310695667301335
Neon.3_respin,WebTools,8.361622137992667,49.36727586492885
Neon.3_respin,Window Builder,13.049479596894102,7.32994343500198
Oxygen,BIRT,13.173507970927636,99.74405416205326
Oxygen,CDT,9.856096399985896,4.201552387374264
Oxygen,CVS,9.587687986424015,25.45065576483769
Oxygen,DataTools,13.146703806870939,84.19071403414887
Oxygen,EclipseLink,8.586344218376656,4.929094907921536
Oxygen,EGit,12.521652388217346,68.20201847846612
Oxygen,EMF,12.614503963672746,74.07549916346335
Oxygen,GEF,7.759822960888808,14.863712226762788
Oxygen,GMF Runtime,9.101061213015672,21.726677567338562
Oxygen,JDT,19.470282405766277,42.32083206002451
Oxygen,m2e,8.63659953045842,79.45783519710106
Oxygen,Mylyn,8.657671502335875,41.80436705853005
Oxygen,PDE,10.194956127607647,99.77658584020607
Oxygen,PTP,8.525036236658321,23.109031216472626
Oxygen,RAP,8.774834999257232,69.76661895817243
Oxygen,Scout,7.501700434153401,30.538191345384856
Oxygen,Subversive,11.306508281746696,31.310695667301335
Oxygen,WebTools,8.3744241754192,50.412513488424736
Oxygen,Window Builder,13.049479596894102,7.32994343500198
Oxygen.1,BIRT,13.1781530918006,99.88546935734125
Oxygen.1,CDT,9.853060829987083,3.0538080551485693
Oxygen.1,CVS,9.587687986424015,25.45065576483769
Oxygen.1,DataTools,13.146703806870939,84.19071403414887
Oxygen.1,EclipseLink,8.586144713114214,4.894768151996482
Oxygen.1,EGit,12.531959000345502,70.24370348563062
Oxygen.1,EMF,12.632567609096496,79.18709570217052
Oxygen.1,GEF,7.759822960888808,14.863712226762788
Oxygen.1,GMF Runtime,9.101061213015672,21.726677567338562
Oxygen.1,JDT,19.494367208215525,45.966608757704776
Oxygen.1,m2e,8.638744749196936,79.57464553365745
Oxygen.1,Mylyn,8.660062979608059,41.92379473657683
Oxygen.1,PDE,10.196549921589128,99.79218407525626
Oxygen.1,PTP,8.52497035182501,23.09923844701009
Oxygen.1,RAP,8.773489683835535,69.26381872943652
Oxygen.1,Scout,7.460557478593551,26.809491177276513
Oxygen.1,Subversive,11.306842897774803,31.33027095448673
Oxygen.1,WebTools,8.374792855827655,50.44261484035205
Oxygen.1,Window Builder,13.049479596894102,7.32994343500198
Oxygen.1a,BIRT,13.178109506946337,99.88414246815026
Oxygen.1a,CDT,9.851105668360942,2.3145644614032643
Oxygen.1a,CVS,9.58225223624193,24.90274827545031
Oxygen.1a,DataTools,13.146703806870939,84.19071403414887
Oxygen.1a,EclipseLink,8.588287938511348,5.26353022974472
Oxygen.1a,EGit,12.535105893186003,70.86708620846079
Oxygen.1a,EMF,12.62414015885684,76.80232095351892
Oxygen.1a,GEF,7.759822960888808,14.863712226762788
Oxygen.1a,GMF Runtime,9.101061213015672,21.726677567338562
Oxygen.1a,JDT,19.46700100593355,41.824118372165344
Oxygen.1a,m2e,8.63849186791523,79.56087577344854
Oxygen.1a,Mylyn,8.660062979608059,41.92379473657683
Oxygen.1a,PDE,10.192475052216292,99.7523039081739
Oxygen.1a,PTP,8.52497035182501,23.09923844701009
Oxygen.1a,RAP,8.773489683835535,69.26381872943652
Oxygen.1a,Scout,7.428803172314348,23.93166469275982
Oxygen.1a,Subversive,11.306842897774803,31.33027095448673
Oxygen.1a,WebTools,8.374792855827655,50.44261484035205
Oxygen.1a,Window Builder,13.049479596894102,7.32994343500198
Oxygen.1a_respin,BIRT,13.178109506946337,99.88414246815026
Oxygen.1a_respin,CDT,9.856002873110143,4.166190019977473
Oxygen.1a_respin,CVS,9.58225223624193,24.90274827545031
Oxygen.1a_respin,DataTools,13.146703806870939,84.19071403414887
Oxygen.1a_respin,EclipseLink,8.588287938511348,5.26353022974472
Oxygen.1a_respin,EGit,12.535105893186003,70.86708620846079
Oxygen.1a_respin,EMF,12.62414015885684,76.80232095351892
Oxygen.1a_respin,GEF,7.759822960888808,14.863712226762788
Oxygen.1a_respin,GMF Runtime,9.101061213015672,21.726677567338562
Oxygen.1a_respin,JDT,19.468592836630272,42.065077760268636
Oxygen.1a_respin,m2e,8.63816681039793,79.54317591034638
Oxygen.1a_respin,Mylyn,8.644942315302426,41.16868581308809
Oxygen.1a_respin,PDE,10.193062846205157,99.75805656435529
Oxygen.1a_respin,PTP,8.52497035182501,23.09923844701009
Oxygen.1a_respin,RAP,8.773489683835535,69.26381872943652
Oxygen.1a_respin,Scout,7.423378397813893,23.440028705102822
Oxygen.1a_respin,Subversive,11.306842897774803,31.33027095448673
Oxygen.1a_respin,WebTools,8.374792855827655,50.44261484035205
Oxygen.1a_respin,Window Builder,13.049479596894102,7.32994343500198
Oxygen.2,BIRT,13.178212643552921,99.88728233980494
Oxygen.2,CDT,9.866269328772383,8.047921063237684
Oxygen.2,CVS,9.581635071090048,24.840539859394095
Oxygen.2,DataTools,13.146703806870939,84.19071403414887
Oxygen.2,EclipseLink,8.585779182302982,4.831875139618462
Oxygen.2,EGit,12.53016201309893,69.88772987628447
Oxygen.2,EMF,12.625771883490719,77.26406152664246
Oxygen.2,GEF,7.759822960888808,14.863712226762788
Oxygen.2,GMF Runtime,9.101061213015672,21.726677567338562
Oxygen.2,JDT,19.521677874769424,50.10069256138673
Oxygen.2,m2e,8.639152396205494,79.59684251684192
Oxygen.2,Mylyn,8.647992700729928,41.321018621344955
Oxygen.2,PDE,10.21778410411341,100.0
Oxygen.2,PTP,8.52497035182501,23.09923844701009
Oxygen.2,RAP,8.772799558957614,69.00589040952036
Oxygen.2,Scout,7.402501059771089,21.54795914396937
Oxygen.2,Subversive,11.306842897774803,31.33027095448673
Oxygen.2,WebTools,8.382411582466796,51.064654868906835
Oxygen.2,Window Builder,13.049810011564514,7.376773942013718
Oxygen.2_respin,BIRT,13.178156223101146,99.88556468607229
Oxygen.2_respin,CDT,9.865322038925576,7.689752233966152
Oxygen.2_respin,CVS,9.586223249748059,25.303014654070378
Oxygen.2_respin,DataTools,13.146703806870939,84.19071403414887
Oxygen.2_respin,EclipseLink,8.584672109560179,4.641392866778463
Oxygen.2_respin,EGit,12.53016201309893,69.88772987628447
Oxygen.2_respin,EMF,12.62672644717594,77.53418111296568
Oxygen.2_respin,GEF,7.759822960888808,14.863712226762788
Oxygen.2_respin,GMF Runtime,9.101061213015672,21.726677567338562
Oxygen.2_respin,JDT,19.64989399088031,69.50908627228165
Oxygen.2_respin,m2e,8.639152396205494,79.59684251684192
Oxygen.2_respin,Mylyn,8.646461575875486,41.24455597280025
Oxygen.2_respin,PDE,10.205199709513435,99.87683831962246
Oxygen.2_respin,PTP,8.52497035182501,23.09923844701009
Oxygen.2_respin,RAP,8.772799558957614,69.00589040952036
Oxygen.2_respin,Scout,7.393974426344369,20.77520815758574
Oxygen.2_respin,Subversive,11.306842897774803,31.33027095448673
Oxygen.2_respin,WebTools,8.389570200573067,51.64912878720711
Oxygen.2_respin,Window Builder,13.044636945486648,6.643582201677818
Oxygen.3,BIRT,13.17828080915914,99.88935756083342
Oxygen.3,CDT,9.874113290214897,11.013710780280153
Oxygen.3,CVS,9.585937036817453,25.27416523991681
Oxygen.3,DataTools,9.93282334104252,63.6092135140654
Oxygen.3,EclipseLink,8.585618489197744,4.804226380208129
Oxygen.3,EGit,12.535313001605136,70.90811328398699
Oxygen.3,EMF,12.652134611400916,84.7241076898309
Oxygen.3,GEF,7.759822960888808,14.863712226762788
Oxygen.3,GMF Runtime,9.101061213015672,21.726677567338562
Oxygen.3,JDT,19.688524117239787,75.35662497668206
Oxygen.3,m2e,8.635502521835404,79.39810145332979
Oxygen.3,Mylyn,8.650311408172566,41.43681225616852
Oxygen.3,PDE,10.087336879123434,98.72333155935972
Oxygen.3,PTP,8.527126678957071,23.419743386139064
Oxygen.3,RAP,8.772799558957614,69.00589040952036
Oxygen.3,Scout,7.366200994486351,18.25816001097675
Oxygen.3,Subversive,11.306842897774803,31.33027095448673
Oxygen.3,WebTools,8.39010343543165,51.692665383592576
Oxygen.3,Window Builder,13.062735706224021,9.208765341273889
PhotonM7,BIRT,13.175394665215025,99.80149233177943
PhotonM7,CDT,9.87919090198802,12.933547956205176
PhotonM7,CVS,9.59069822766742,25.75407915018021
PhotonM7,DataTools,9.93249897779595,63.60713631100855
PhotonM7,EclipseLink,8.650552195635026,15.97668100571121
PhotonM7,EGit,12.586309184255562,81.01018564737421
PhotonM7,EMF,12.655496810852508,85.67553286874887
PhotonM7,GEF,7.759822960888808,14.863712226762788
PhotonM7,GMF Runtime,9.097189037245256,0.0
PhotonM7,JDT,19.643484510889095,68.53886727856293
PhotonM7,m2e,8.63977370557127,79.63067373172873
