1.0;0.4908944935314356;1.0;;;
0.7410501478900517;0.2317391871934247;0.710319991231687;;;
0.1406502198629147;0.1777393001196651;0.0767644925077897;;;
0.0;0.6950339486175097;0.0846497111154024;;;
0.9678612802837788;0.1308666979744442;0.7329839926095648;;;
0.0608995012422409;0.427665678658848;0.0217040102853703;;;
0.4982090988944365;0.4262916601436427;0.2938188612675431;;;
0.0164128264151043;0.1821024494476698;0.0608788841973775;;;
0.1134769186041873;0.1591114290957774;0.0;;;
0.9465991492665772;1.0;0.8462768594825651;;;
0.0015059346589221;0.0;0.0117258788754986;;;
0.0017877988269841;0.2179202562863266;0.1942612783295668;;;
0.2391227465269991;0.1818792746900918;0.2397594281111418;;;
0.1757724452071125;0.115606747505452;0.0970704440002296;;;
0.3087263550974425;0.1282295867587077;0.0853581351329251;;;
0.1713166868019319;0.0898477638814234;0.1366085765931276;;;
0.0508507777412398;0.2965347390914807;0.0353505672437399;;;
0.0299529428657785;0.1486280486427646;0.0579557652527761;;;
0.4320543377388643;0.4794463863353962;0.3328712571568745;;;
