release,feature,Mean CSB,Normalized Mean CSB
LunaSR2,Subversive,4.0326485693323555,18.749604781266257
LunaSR2,WebTools,1.4835784993986492,63.704082939763666
LunaSR2,Window Builder,0.3493661446681581,0.22544584883648974
S201504150911,BIRT,10.07363688079818,1.2612119940129993
S201504150911,CDT,7.076901981599434,4.673066146684607
S201504150911,CVS,4.980217199882595,0.5508520730109033
S201504150911,DataTools,7.279944289693593,98.58257892293408
S201504150911,EclipseLink,7.476402013838408,93.3799318355198
S201504150911,EGit,9.442497880757276,52.9342260311867
S201504150911,EMF,14.082557310042995,75.62786288577452
S201504150911,GEF,12.25327861539834,70.3664825700538
S201504150911,GMF Runtime,3.9878417316747488,98.17329491825953
S201504150911,JDT,20.544894450281785,57.61692198360142
S201504150911,m2e,7.633039253292418,86.84664797360509
S201504150911,Mylyn,2.70562201784109,39.827548565899484
S201504150911,PDE,9.07279049892435,76.25382567435291
S201504150911,PTP,4.854071876030333,37.75078973920714
S201504150911,RAP,2.9051861493233995,77.50038696030163
S201504150911,Scout,0.2925683423963304,0.0
S201504150911,Subversive,4.0326485693323555,18.749604781266257
S201504150911,WebTools,1.485290489700259,63.79218638915901
S201504150911,Window Builder,0.3493661446681581,0.22544584883648974
Mars.1,BIRT,10.203289078293176,1.9246448938335412
Mars.1,CDT,7.0775233085466125,4.682184531445978
Mars.1,CVS,4.980217199882595,0.5508520730109033
Mars.1,DataTools,7.279944289693593,98.58257892293408
Mars.1,EclipseLink,7.497469075793638,93.6431846803659
Mars.1,EGit,9.302203000405461,48.99153442101466
Mars.1,EMF,14.087624592723978,75.7463066069154
Mars.1,GEF,12.074733417675764,69.19534660095718
Mars.1,GMF Runtime,3.9879822896900694,98.17675519688133
Mars.1,JDT,20.519085543850743,57.25135023762938
Mars.1,m2e,7.6659455332145585,87.27360482901555
Mars.1,Mylyn,2.523352771268189,36.75428840219219
Mars.1,PDE,9.71356236568636,81.63930285812488
Mars.1,PTP,4.858951533135509,37.9213126932672
Mars.1,RAP,3.0389305291419624,93.66161283367614
Mars.1,Scout,0.4403137541043415,4.209916657415687
Mars.1,Subversive,4.042920029347028,18.79747852981301
Mars.1,WebTools,1.486592282086056,63.8591799927311
Mars.1,Window Builder,0.35016915740962734,0.2283166107882194
Neon,BIRT,10.304471163288017,2.4423956559107247
Neon,CDT,7.276850820790977,7.60744788663256
Neon,CVS,5.423732786404923,6.005658796846237
Neon,DataTools,7.279944289693593,98.58257892293408
Neon,EclipseLink,7.423182203083871,92.71490001413545
Neon,EGit,10.082780212899186,70.92801007196425
Neon,EMF,14.11737387751956,76.44167258791593
Neon,GEF,12.06846716647096,69.1542442231226
Neon,GMF Runtime,3.9768782064797246,97.90339318575953
Neon,JDT,20.386367169283382,55.371453154705904
Neon,m2e,7.726722943177523,88.06218779552465
Neon,Mylyn,4.836049135121584,75.74889522380217
Neon,PDE,9.71356236568636,81.63930285812488
Neon,PTP,4.870023727919852,38.308238110742046
Neon,RAP,3.076171614224042,98.1617016493522
Neon,Scout,2.373912702766241,59.306655897080375
Neon,Subversive,4.066568861177333,18.907702220198914
Neon,WebTools,1.4868879233305599,63.874394455920424
Neon,Window Builder,0.3482792313538161,0.2215601453768757
OxygenPreRienaRemoval_9-8-2016,BIRT,10.309010207642645,2.4656220370811712
OxygenPreRienaRemoval_9-8-2016,CDT,7.286337561606205,7.746672095847177
OxygenPreRienaRemoval_9-8-2016,CVS,5.591007552251039,8.062974357320773
OxygenPreRienaRemoval_9-8-2016,DataTools,7.279944289693593,98.58257892293408
OxygenPreRienaRemoval_9-8-2016,EclipseLink,7.402020718259195,92.4504672663179
OxygenPreRienaRemoval_9-8-2016,EGit,10.237583395107487,75.27842689537263
OxygenPreRienaRemoval_9-8-2016,EMF,14.261767596000077,79.81676144774728
OxygenPreRienaRemoval_9-8-2016,GEF,12.06846716647096,69.1542442231226
OxygenPreRienaRemoval_9-8-2016,GMF Runtime,3.9768782064797246,97.90339318575953
OxygenPreRienaRemoval_9-8-2016,JDT,20.39286711984356,55.46352207987969
OxygenPreRienaRemoval_9-8-2016,m2e,7.596760232471868,86.37593002300225
OxygenPreRienaRemoval_9-8-2016,Mylyn,4.849790630256612,75.9805919602638
OxygenPreRienaRemoval_9-8-2016,PDE,9.91302827164092,83.31574831583042
OxygenPreRienaRemoval_9-8-2016,PTP,4.874489392541837,38.46429381440502
OxygenPreRienaRemoval_9-8-2016,RAP,3.0816517231405878,98.82389977783535
OxygenPreRienaRemoval_9-8-2016,Scout,2.5636377631528307,64.71275739841987
OxygenPreRienaRemoval_9-8-2016,Subversive,0.009863188036907413,0.0
OxygenPreRienaRemoval_9-8-2016,WebTools,1.48694955471326,63.877566166298564
OxygenPreRienaRemoval_9-8-2016,Window Builder,0.3482792313538161,0.2215601453768757
Neon.1,BIRT,10.309010207642645,2.4656220370811712
Neon.1,CDT,7.281576715325209,7.676803521215094
Neon.1,CVS,5.591007552251039,8.062974357320773
Neon.1,DataTools,7.279944289693593,98.58257892293408
Neon.1,EclipseLink,7.401733649574777,92.44688007186241
Neon.1,EGit,10.24293645897594,75.42886346119697
Neon.1,EMF,14.261767596000077,79.81676144774728
Neon.1,GEF,12.06846716647096,69.1542442231226
Neon.1,GMF Runtime,3.9768782064797246,97.90339318575953
Neon.1,JDT,20.393082151391948,55.46656790666792
Neon.1,m2e,7.595426452410384,86.35862431290047
Neon.1,Mylyn,4.838063853158995,75.78286558798536
Neon.1,PDE,9.920054792923553,83.37480392050315
Neon.1,PTP,4.874489392541837,38.46429381440502
Neon.1,RAP,3.0811941095341906,98.76860327217472
Neon.1,Scout,2.593045148895293,65.55070317052216
Neon.1,Subversive,0.010373096871340137,0.0023766092927907916
Neon.1,WebTools,1.48694955471326,63.877566166298564
Neon.1,Window Builder,0.3482792313538161,0.2215601453768757
Neon.1a,BIRT,10.309527704168984,2.4682700772050503
Neon.1a,CDT,7.259750161800821,7.356484381744591
Neon.1a,CVS,5.658683686614357,8.895324434716818
Neon.1a,DataTools,7.279944289693593,98.58257892293408
Neon.1a,EclipseLink,7.402885333542986,92.46127145124122
Neon.1a,EGit,10.266617247343712,76.09436205519941
Neon.1a,EMF,14.261767596000077,79.81676144774728
Neon.1a,GEF,12.06846716647096,69.1542442231226
Neon.1a,GMF Runtime,3.9768782064797246,97.90339318575953
Neon.1a,JDT,20.34028216791304,54.71867949073474
Neon.1a,m2e,7.595673671199011,86.36183196070631
Neon.1a,Mylyn,4.838063853158995,75.78286558798536
Neon.1a,PDE,9.939992404101785,83.54237299721976
Neon.1a,PTP,4.874489392541837,38.46429381440502
Neon.1a,RAP,3.0811941095341906,98.76860327217472
Neon.1a,Scout,2.6273579491103884,66.52842577806811
Neon.1a,Subversive,0.010373096871340137,0.0023766092927907916
Neon.1a,WebTools,1.48694955471326,63.877566166298564
Neon.1a,Window Builder,0.3482792313538161,0.2215601453768757
Neon.2,BIRT,10.305098971049878,2.4456081608433706
Neon.2,CDT,7.277393172594891,7.615407258822309
Neon.2,CVS,5.749019378256542,10.00636484264462
Neon.2,DataTools,7.279944289693593,98.58257892293408
Neon.2,EclipseLink,7.456177771907813,93.12721082324008
Neon.2,EGit,10.295376712328768,76.90258614024992
Neon.2,EMF,14.261767596000077,79.81676144774728
Neon.2,GEF,12.06846716647096,69.1542442231226
Neon.2,GMF Runtime,3.9768782064797246,97.90339318575953
Neon.2,JDT,19.940028250285508,49.04925975417223
Neon.2,m2e,7.605214382799951,86.48562207715685
Neon.2,Mylyn,4.744569682231934,74.2064509352038
Neon.2,PDE,9.976795580110497,83.85169160960959
Neon.2,PTP,4.874489392541837,38.46429381440502
Neon.2,RAP,3.0833870860116996,99.0335952534161
Neon.2,Scout,2.7154468471193103,69.03846595308252
Neon.2,Subversive,0.01740003346160281,0.03512811637120618
Neon.2,WebTools,1.48694955471326,63.877566166298564
Neon.2,Window Builder,0.33395748430443883,0.1703600530390855
Neon.3,BIRT,10.306052614371962,2.4504879728850404
Neon.3,CDT,7.272181260142524,7.538918989161575
Neon.3,CVS,5.8589653558052435,11.358592533882957
Neon.3,DataTools,7.279944289693593,98.58257892293408
Neon.3,EclipseLink,7.483881392373339,93.47339373738282
Neon.3,EGit,10.544499456587369,83.90365525430694
